,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,date,year
571,4.2135093e-06,0.0018286007,0.9153035,1.0516435e-05,0.030090407,0.00019978225,0.052490048,6.3605745e-05,4.993846e-06,4.2963743e-06,2001-03-27,2001
572,5.2916093e-06,0.0083711995,0.56978256,1.320725e-05,0.26015776,0.004887468,0.156691,7.988824e-05,6.271609e-06,5.395677e-06,2001-04-03,2001
573,9.3295375e-06,0.003917599,0.22315498,2.3285456e-05,0.0011424944,0.04182803,0.72976285,0.00014084564,1.1057357e-05,9.513017e-06,2001-04-03,2001
574,1.8262272e-05,0.0003743817,0.3607966,4.558053e-05,0.058475394,0.00087198423,0.57910186,0.000275691,2.164442e-05,1.8621426e-05,2001-04-04,2001
575,5.357592e-06,0.00010989327,0.79027253,1.3371934e-05,0.046956502,0.00025510503,0.160026,0.002349383,6.3498114e-06,5.462957e-06,2001-04-04,2001
576,1.7766353e-05,0.01268642,0.7418124,4.4342778e-05,0.049398456,0.0008704932,0.19486278,0.0002681994,2.105666e-05,1.8115756e-05,2001-04-05,2001
577,5.733275e-06,0.0075879707,0.6475353,1.4309596e-05,0.20175624,0.00028226903,0.14271894,8.654647e-05,6.7950705e-06,5.846028e-06,2001-04-05,2001
578,1.5367892e-05,0.00031565252,0.0024687864,3.8356495e-05,0.2763321,0.21458311,0.50598073,0.00023200012,1.8214007e-05,1.5670124e-05,2001-04-09,2001
579,6.5875674e-06,0.0001352451,0.8108882,1.6441812e-05,0.009868047,0.0178392,0.1611323,9.944328e-05,7.807577e-06,6.717122e-06,2001-04-22,2001
580,8.075951e-06,0.008344111,0.29639953,2.0156645e-05,0.61140424,0.049944967,0.03373919,0.000121920464,9.571607e-06,8.234776e-06,2001-04-27,2001
581,1.3145882e-05,0.0002696319,0.21529412,3.2810614e-05,0.38644984,0.17093277,0.07217716,0.15480156,1.5580483e-05,1.3404416e-05,2001-05-02,2001
582,9.130765e-06,0.00018715532,0.00347344,2.2789342e-05,0.088664584,0.60713136,0.30035353,0.00013784088,1.0821771e-05,9.310335e-06,2001-05-03,2001
583,2.2403126e-05,0.00045969305,0.15836583,5.5915632e-05,0.64415616,0.04748628,0.12983038,0.019574003,2.655216e-05,2.2843718e-05,2001-05-07,2001
584,2.353638e-05,0.0056900075,0.0042624166,5.8744103e-05,0.086531505,0.7867815,0.11624506,0.00035533198,2.7895288e-05,2.3999259e-05,2001-05-09,2001
585,6.7393726e-06,0.027386095,0.5532248,1.68207e-05,0.09947595,0.00031584664,0.2554589,0.06409999,7.987496e-06,6.871913e-06,2001-05-09,2001
586,6.1480077e-06,0.06813016,0.18553622,1.5344722e-05,0.3483892,0.046696544,0.35112,9.280923e-05,7.2866114e-06,6.268918e-06,2001-05-10,2001
587,6.2208296e-06,0.037343457,0.44760996,1.5526475e-05,0.45809755,0.01341725,0.024151692,0.019344606,7.3729193e-06,6.343171e-06,2001-05-11,2001
588,1.3499797e-05,0.06744212,0.6478408,3.3693945e-05,0.2648084,0.0031112875,0.0036417055,0.01307873,1.5999944e-05,1.3765291e-05,2001-05-15,2001
589,7.5044873e-06,0.07263664,0.7304529,1.8730338e-05,0.084292255,0.0003466432,0.10448547,0.0077433363,8.894309e-06,7.652074e-06,2001-05-15,2001
590,4.9322416e-06,0.010731616,0.85399544,1.2310309e-05,0.034126524,0.00023028898,0.10081358,7.446227e-05,5.845687e-06,5.029242e-06,2001-05-16,2001
591,3.1580636e-05,0.0006473713,0.45236054,7.882164e-05,0.0034917097,0.0014327464,0.54141086,0.00047672488,3.742933e-05,3.220172e-05,2001-05-17,2001
592,1.7781407e-05,0.0003645182,0.8696251,4.438035e-05,0.002114163,0.035735413,0.08000521,0.012054222,2.1074502e-05,1.8131106e-05,2001-05-17,2001
593,9.1244265e-06,0.004146511,0.27851373,2.277352e-05,0.6099339,0.06535733,0.025262754,0.016733719,1.08142585e-05,9.303872e-06,2001-05-18,2001
594,6.892965e-06,0.00014145902,0.0010882132,1.7204049e-05,0.32796267,0.60568696,0.064977296,0.00010405292,8.169533e-06,7.028525e-06,2001-05-23,2001
595,7.423187e-06,0.0051245,0.6824611,1.8527422e-05,0.031247932,0.00035605297,0.24032924,0.040438853,8.797952e-06,7.569175e-06,2001-05-29,2001
596,2.3017827e-05,0.00047230217,0.11500967,5.744985e-05,0.042201374,0.40218046,0.43965748,0.0003475275,2.72807e-05,2.3470506e-05,2001-05-30,2001
597,1.36836825e-05,0.0073576868,0.06187768,3.41529e-05,0.17470692,0.3990616,0.35671148,0.00020660453,1.6217884e-05,1.3952792e-05,2001-05-30,2001
598,4.9109047e-05,0.0010072344,0.3811676,0.00012257055,0.004856517,0.002334125,0.6096132,0.00074139674,5.8203983e-05,5.007485e-05,2001-05-30,2001
599,1.4749174e-05,0.0113609405,0.004830073,3.6812246e-05,0.45177862,0.47462782,0.057095814,0.00022265442,1.7480703e-05,1.5039239e-05,2001-05-31,2001
600,1.8290704e-05,0.04379883,0.5303106,4.5651497e-05,0.18811777,0.0008676956,0.23652476,0.00027610347,2.167812e-05,1.8650418e-05,2001-05-31,2001
601,6.302764e-06,0.1159404,0.21075563,1.5730977e-05,0.40480298,0.0054814043,0.25210807,0.010875571,7.4700283e-06,6.4267174e-06,2001-06-01,2001
602,5.42353e-06,0.07331724,0.8156659,1.3536509e-05,0.01424581,0.00025331156,0.09640499,8.188973e-05,6.427961e-06,5.530192e-06,2001-06-07,2001
603,1.31154875e-05,0.15861881,0.20498838,3.273475e-05,0.48125687,0.0023509422,0.15251224,0.00019802133,1.554446e-05,1.3373423e-05,2001-06-08,2001
604,1.0612121e-05,0.041444372,0.28325096,2.6486636e-05,0.313382,0.00049508794,0.3612069,0.00016019754,1.2577472e-05,1.0820824e-05,2001-06-08,2001
605,1.716237e-05,0.00035162887,0.7660194,4.2835305e-05,0.15547499,0.035908084,0.041888904,0.0002590996,2.034082e-05,1.7499893e-05,2001-06-09,2001
606,4.4518325e-05,0.00091369095,0.4406622,0.00011111263,0.0039803414,0.0021676654,0.5513503,0.0006720573,5.2763065e-05,4.5393845e-05,2001-06-11,2001
607,1.3034674e-05,0.027999928,0.81560117,3.253305e-05,0.023041261,0.00061303686,0.114005715,0.018664563,1.544868e-05,1.3291021e-05,2001-06-11,2001
608,1.1045422e-05,0.00022655164,0.6331973,2.7568105e-05,0.0012449085,0.00051473343,0.36234388,0.0024096821,1.3091021e-05,1.1262647e-05,2001-06-11,2001
609,2.422542e-05,0.005733004,0.0026971844,6.0463866e-05,0.0020420724,0.04881324,0.9402107,0.00036569967,2.8711938e-05,2.4701849e-05,2001-06-13,2001
610,7.0387414e-06,0.011527504,0.12742081,0.0066266023,0.65788597,0.00033639732,0.11515016,0.08103,8.342307e-06,7.1771688e-06,2001-06-20,2001
611,1.9010604e-05,0.039816555,0.6744213,4.7448284e-05,0.09417207,0.00093173166,0.19026296,0.00028698237,2.2531345e-05,1.9384475e-05,2001-06-21,2001
612,3.091374e-05,0.0006334902,0.0072395876,7.715714e-05,0.049218215,0.36332303,0.5789428,0.00046665806,3.6638925e-05,3.1521704e-05,2001-06-25,2001
613,7.0433516e-06,0.00014441149,0.8066147,1.7579396e-05,0.023301743,0.011866859,0.1579258,0.00010632626,8.347772e-06,7.1818695e-06,2001-06-26,2001
614,8.363498e-06,0.024913784,0.4865948,2.0874331e-05,0.1746888,0.023745101,0.28988358,0.00012625556,9.912407e-06,8.527979e-06,2001-07-04,2001
615,1.5055201e-05,0.40396821,0.17258583,3.7576054e-05,0.21299233,0.0006875944,0.20945297,0.00022726919,1.7843406e-05,1.5351285e-05,2001-07-05,2001
616,9.028662e-06,0.08096647,0.06499435,2.2534505e-05,0.31281897,0.036414973,0.36315393,0.14159977,1.070076e-05,9.206225e-06,2001-07-05,2001
617,1.8783176e-05,0.023457622,0.44413033,4.688065e-05,0.023089284,0.00090446486,0.4929243,0.015386946,2.2261796e-05,1.9152574e-05,2001-07-05,2001
618,4.9957976e-05,0.0010251779,0.013122951,0.00012468937,0.08751516,0.7912423,0.106055416,0.00075415475,5.921013e-05,5.0940474e-05,2001-07-05,2001
619,1.0830754e-05,0.0077902465,0.0015453134,2.7032318e-05,0.0122847315,0.13408378,0.8440706,0.00016353108,1.2836596e-05,1.1043757e-05,2001-07-06,2001
620,8.663606e-06,0.00017764204,0.5676403,2.1623366e-05,0.113758326,0.032856807,0.28284138,0.002676081,1.0268095e-05,8.833989e-06,2001-07-07,2001
621,1.0042497e-05,0.0065684794,0.0556622,2.506492e-05,0.3678633,0.42133558,0.14505988,0.0034533138,1.1902355e-05,1.0239997e-05,2001-07-09,2001
622,7.862717e-06,0.061880145,0.5533709,1.962444e-05,0.27654448,0.004066659,0.10397428,0.00011869606,9.318883e-06,8.0173495e-06,2001-07-18,2001
623,5.7251304e-06,0.0825205,0.8092821,1.4289269e-05,0.0018796844,0.00026564472,0.10593294,8.644393e-05,6.7854176e-06,5.8377236e-06,2001-07-19,2001
624,1.1977423e-05,0.015734877,0.04300864,2.9894272e-05,0.17739111,0.74673873,0.016877528,0.00018083153,1.4195627e-05,1.2212977e-05,2001-07-20,2001
625,3.3478434e-05,0.0006868121,0.7748202,8.3558334e-05,0.004846425,0.0015416218,0.050508726,0.1674054,3.96786e-05,3.413684e-05,2001-07-21,2001
626,3.590919e-05,0.00073690934,0.44636697,8.962522e-05,0.19107021,0.2871064,0.073972665,0.0005421479,4.2559528e-05,3.6615398e-05,2001-08-22,2001
627,9.50518e-06,0.16475527,0.75129074,2.372384e-05,0.067309536,0.00045351198,0.015993316,0.00014348973,1.1265528e-05,9.692114e-06,2001-08-24,2001
628,1.0785269e-05,0.00022111554,0.1828645,2.6918795e-05,0.03382639,0.035123385,0.7477403,0.00016280675,1.2782688e-05,1.0997378e-05,2001-08-29,2001
629,1.0434049e-05,0.0073239855,0.0012955309,2.6042188e-05,0.001102357,0.09786418,0.8921969,0.0001575978,1.2366421e-05,1.063925e-05,2001-08-29,2001
630,1.2719338e-05,0.028349474,0.00899758,3.1746007e-05,0.09998481,0.3602506,0.50215304,0.0001920081,1.5074944e-05,1.2969483e-05,2001-09-01,2001
631,6.4300566e-06,0.15286854,0.0876449,1.6048683e-05,0.24485692,0.32199287,0.19250304,9.709063e-05,7.6208953e-06,6.5565137e-06,2001-09-10,2001
632,1.5347818e-05,0.14645348,0.14520748,3.8306393e-05,0.26493835,0.3532733,0.08980817,0.00023171591,1.8190214e-05,1.5649655e-05,2001-09-10,2001
633,6.4567926e-06,0.022018882,0.09200796,0.029364195,0.49546584,0.055689998,0.18640743,0.11902501,7.652583e-06,6.5837753e-06,2001-09-14,2001
634,1.7074202e-05,0.0003503094,0.23665506,4.2615247e-05,0.060214587,0.13045366,0.5719713,0.00025775903,2.0236323e-05,1.7409991e-05,2001-09-17,2001
635,1.2463556e-05,0.036859337,0.12655856,0.0029104983,0.47212982,0.067629665,0.2584675,0.03540467,1.4771792e-05,1.27086705e-05,2001-09-20,2001
636,7.897587e-06,0.00016195473,0.6434229,1.971147e-05,0.014659391,0.0034189504,0.33817258,0.00011922211,9.36021e-06,8.052904e-06,2001-09-26,2001
637,9.947341e-06,0.03618936,0.027343787,2.4827421e-05,0.30392095,0.09871066,0.53362834,0.00015016133,1.1789577e-05,1.01429705e-05,2001-09-26,2001
638,2.4449084e-05,0.00050406554,0.0048436755,6.1022107e-05,0.0024217865,0.23543599,0.75628597,0.00036909626,2.8977023e-05,2.4929912e-05,2001-09-27,2001
639,8.314534e-06,0.02650407,0.42616454,2.0752123e-05,0.024762804,0.0044057444,0.51798993,0.00012551763,9.854376e-06,8.478052e-06,2001-09-28,2001
640,7.349477e-06,0.00015071404,0.5397424,1.8343451e-05,0.0099375285,0.045643743,0.40437275,0.00011095079,8.710591e-06,7.4940153e-06,2001-10-01,2001
641,4.4906956e-06,0.21419957,0.5854202,1.1208261e-05,0.042851754,0.010559432,0.14586876,0.0010746841,5.322367e-06,4.579012e-06,2001-10-08,2001
642,8.1941e-06,0.011054613,0.8830676,2.0451533e-05,0.004566184,0.0003934848,0.10074775,0.00012369662,9.711637e-06,8.3552495e-06,2001-10-09,2001
643,6.098131e-06,0.18769178,0.008586248,1.5220235e-05,0.35930938,0.108038805,0.33624697,9.205651e-05,7.2274975e-06,6.2180598e-06,2001-10-09,2001
644,1.0506065e-05,0.00021552699,0.5375394,2.6221933e-05,0.0034436265,0.03137277,0.42721015,0.00015859828,1.2451776e-05,1.07126825e-05,2001-10-10,2001
645,1.04550245e-05,0.00021442618,0.58060825,2.609454e-05,0.13647658,0.20771721,0.072845586,0.002078314,1.2391281e-05,1.0660638e-05,2001-10-12,2001
646,5.5380847e-06,0.028560303,0.57033163,1.3822424e-05,0.0145329125,0.02996375,0.35649624,8.361292e-05,6.5637314e-06,5.6469994e-06,2001-10-13,2001
647,4.3752157e-06,0.0061124465,0.5630381,1.0920036e-05,0.013718824,0.044435788,0.3726038,6.604695e-05,5.1855004e-06,4.461261e-06,2001-10-16,2001
648,2.2681288e-05,0.05092381,0.43139234,5.6609893e-05,0.018010836,0.0010453633,0.498156,0.0003423984,2.6881835e-05,2.312735e-05,2001-10-18,2001
649,6.4627584e-06,0.0069485153,0.73367095,1.6130303e-05,0.038081087,0.029130936,0.18858103,0.003550652,7.659653e-06,6.589858e-06,2001-10-23,2001
650,3.9250726e-06,0.0076603764,0.7233886,9.79653e-06,0.018375888,0.009235829,0.24125765,5.9264567e-05,4.6519913e-06,4.002265e-06,2001-10-24,2001
651,8.5006905e-06,0.0056289867,0.25412726,2.1216747e-05,0.051010206,0.0237824,0.6652744,0.00012834537,1.0075008e-05,8.667869e-06,2001-10-26,2001
652,1.3651979e-05,0.004294201,0.1310585,3.407377e-05,0.061068874,0.010132331,0.79316217,0.00020609038,1.618031e-05,1.3920466e-05,2001-10-29,2001
653,2.2142316e-05,0.00045387563,0.33507112,5.5264678e-05,0.1403532,0.025484027,0.4981773,0.00033428098,2.6243046e-05,2.2577777e-05,2001-10-29,2001
654,1.9050458e-05,0.00039066942,0.33099762,4.7547757e-05,0.2572317,0.0009100776,0.4100737,0.0002875851,2.257858e-05,1.9425113e-05,2001-10-30,2001
655,6.361815e-06,0.009703592,0.025257796,1.587836e-05,0.030176159,0.00031231774,0.93441784,9.6035816e-05,7.5400153e-06,6.4869296e-06,2001-10-30,2001
656,1.7729884e-05,0.008924763,0.5900997,4.4251756e-05,0.035018902,0.0008501781,0.3533181,0.01168729,2.1013437e-05,1.8078568e-05,2001-10-30,2001
657,7.149933e-06,0.00014663108,0.0019280146,1.7845412e-05,0.11946147,0.03586611,0.84244907,0.00010794004,8.474091e-06,7.290547e-06,2001-11-01,2001
658,8.692601e-06,0.00017836536,0.6048281,2.1695736e-05,0.039625417,0.0004385699,0.34527862,0.009601379,1.030246e-05,8.863554e-06,2001-11-06,2001
659,5.8840096e-06,0.00012067281,0.09937815,1.4685813e-05,0.061450712,0.06491723,0.77401084,8.882466e-05,6.973721e-06,5.9997274e-06,2001-11-07,2001
660,5.3063823e-06,0.03731397,0.00079591386,1.3244121e-05,0.5209516,0.09029354,0.35053453,8.012068e-05,6.289118e-06,5.4107404e-06,2001-11-08,2001
661,8.804379e-06,0.00018044238,0.023359297,2.197472e-05,0.009063988,0.22677663,0.74043655,0.00013290692,1.0434939e-05,8.97753e-06,2001-11-08,2001
662,4.999472e-06,0.00010273173,0.6434222,1.2478108e-05,0.025217446,0.060011823,0.27114186,7.546873e-05,5.925368e-06,5.097794e-06,2001-11-08,2001
663,6.988678e-06,0.02406399,0.7360282,1.7442937e-05,0.13193002,0.04025028,0.06631751,0.0013701305,8.282972e-06,7.12612e-06,2001-11-08,2001
664,1.5746235e-05,0.00032310738,0.15666908,3.9300794e-05,0.054406453,0.16233335,0.60608035,0.020097934,1.8662418e-05,1.6055907e-05,2001-11-09,2001
665,7.1904406e-06,0.02165224,0.52941644,1.7946515e-05,0.36242735,0.00034508787,0.082873546,0.0032443884,8.522102e-06,7.3318515e-06,2001-11-10,2001
666,6.214497e-06,0.00012748296,0.0015567619,1.551067e-05,0.005651486,0.20275614,0.7897789,9.383325e-05,7.365414e-06,6.3367143e-06,2001-11-12,2001
667,1.0639847e-05,0.00021818384,0.08178142,2.6555836e-05,0.001657444,0.14749868,0.768623,0.00016061647,1.2610333e-05,1.0849096e-05,2001-11-16,2001
668,5.9757904e-06,0.022759203,0.024234476,1.4914886e-05,0.5974318,0.017500868,0.33356458,0.0044750534,7.0824995e-06,6.093313e-06,2001-11-26,2001
669,1.6593605e-05,0.00034087372,0.050888587,4.1415737e-05,0.0041677663,0.17527226,0.76898533,0.00025059847,1.966672e-05,1.6919943e-05,2001-11-27,2001
670,2.0057674e-05,0.049594715,0.019539135,5.006165e-05,0.37750992,0.24664207,0.30444717,0.0021526916,2.377233e-05,2.0452138e-05,2001-11-27,2001
671,7.5310636e-06,0.00015446219,0.8776523,1.879667e-05,0.0009813958,0.0003551484,0.09730339,0.023510398,8.925807e-06,7.679173e-06,2001-11-28,2001
672,1.7647575e-05,0.17313942,0.02251222,4.404632e-05,0.353312,0.119231604,0.3152288,0.016475352,2.0915884e-05,1.799464e-05,2001-12-01,2001
673,8.523024e-06,0.0064455215,0.013232365,0.04987246,0.57464576,0.10879398,0.13086036,0.11612228,1.01014775e-05,8.690642e-06,2001-12-02,2001
674,2.6326672e-05,0.00053958234,0.14821991,6.570835e-05,0.3535637,0.41040093,0.086728394,0.00039741895,3.120234e-05,2.6844426e-05,2001-12-04,2001
675,1.6254848e-05,0.0003331719,0.033994835,4.0570234e-05,0.0020919659,0.13439198,0.82885003,0.00024538345,1.9265226e-05,1.6574524e-05,2001-12-05,2001
676,3.306057e-05,0.0006775408,0.005510208,8.2515384e-05,0.0063904286,0.19377671,0.79295754,0.0004990608,3.9183346e-05,3.3710756e-05,2001-12-05,2001
677,8.952048e-05,0.0018369833,0.02605682,0.00022343284,0.0930018,0.26693133,0.61031103,0.0013516789,0.000106099564,9.1281036e-05,2001-12-06,2001
678,8.808852e-06,0.00018070053,0.7427712,2.1985883e-05,0.0062849727,0.00042708387,0.24775307,0.0025327601,1.0440241e-05,8.9820915e-06,2001-12-10,2001
679,8.2678935e-06,0.00016968155,0.74171275,2.0635714e-05,0.079484604,0.030188033,0.13924634,0.009151402,9.799098e-06,8.430495e-06,2001-12-11,2001
680,1.4131455e-05,0.0002899721,0.87952507,3.527049e-05,0.024040345,0.00065155886,0.09519917,0.00021332728,1.6748583e-05,1.4409371e-05,2001-12-12,2001
681,5.508954e-06,0.10509833,0.51973677,1.3749716e-05,0.0076224054,0.00026219524,0.36716574,8.316147e-05,6.529205e-06,5.6172958e-06,2001-12-12,2001
682,2.2425864e-05,0.013146166,0.5046381,5.597238e-05,0.4607482,0.0010396355,0.01996154,0.00033853643,2.6579106e-05,2.2866901e-05,2001-12-18,2001
683,2.2788614e-05,0.08797186,0.27130562,5.6877765e-05,0.07797131,0.23143299,0.33084434,0.000344004,2.7009039e-05,2.3236787e-05,2001-12-18,2001
684,9.697983e-06,0.0001993913,0.0012881219,2.4205052e-05,0.040327013,0.073072106,0.8849117,0.00014640046,1.1494038e-05,9.8887085e-06,2001-12-19,2001
685,1.4434449e-05,0.00029647397,0.06722552,3.602673e-05,0.0018009066,0.1789054,0.7514715,0.00021789178,1.7107692e-05,1.4718325e-05,2001-12-22,2001
686,2.0576548e-05,0.00042205222,0.35790896,5.1356703e-05,0.0025084699,0.24210419,0.39662838,0.00031067542,2.43873e-05,2.0981217e-05,2001-12-31,2001
687,1.7416416e-05,0.00035744422,0.4371976,4.3469376e-05,0.19547737,0.046874713,0.3197307,0.00026290724,2.0641915e-05,1.7758937e-05,2002-01-30,2002
688,7.2501966e-06,0.00014884636,0.20192277,1.8095658e-05,0.0012680182,0.039081324,0.7550663,0.0024714158,8.592924e-06,7.3927827e-06,2002-02-01,2002
689,1.3332972e-05,0.26614726,0.4076139,3.3277567e-05,0.20516738,0.038904347,0.08188981,0.00020130798,1.5802223e-05,1.3595185e-05,2002-02-01,2002
690,8.969569e-06,0.003497432,0.0012442489,2.2387014e-05,0.0008854291,0.018269327,0.9759171,0.0001353993,1.0630722e-05,9.145969e-06,2002-02-03,2002
691,4.419e-06,0.008015632,0.88387686,1.1029318e-05,0.021346437,0.00020714224,0.08646203,6.67134e-05,5.237394e-06,4.5059064e-06,2002-02-04,2002
692,9.31955e-06,0.00019117664,0.84105754,2.3260529e-05,0.09016856,0.00045064584,0.051889814,0.016189104,1.104552e-05,9.502834e-06,2002-02-05,2002
693,1.1164911e-05,0.1643214,0.2113811,2.7866336e-05,0.35162148,0.23305129,0.0320709,0.00749018,1.3232639e-05,1.1384485e-05,2002-02-06,2002
694,8.554642e-06,0.00017549066,0.8150072,2.1351403e-05,0.022281595,0.00041544138,0.1465289,0.015542569,1.0138951e-05,8.722882e-06,2002-02-07,2002
695,9.865437e-06,0.170984,0.686128,2.4623e-05,0.06291705,0.00046964368,0.069894604,0.009550473,1.1692504e-05,1.0059456e-05,2002-02-07,2002
696,5.958445e-06,0.00012212995,0.8214476,1.4871594e-05,0.045673642,0.00029038353,0.12805487,8.994672e-05,0.004294471,6.0756265e-06,2002-02-08,2002
697,1.0435178e-05,0.00021395295,0.30995002,2.6045009e-05,0.0011182775,0.00048349498,0.6880172,0.00015752828,1.2367761e-05,1.0640402e-05,2002-02-11,2002
698,6.8051527e-06,0.00013953436,0.022120053,1.6984879e-05,0.0876528,0.05318107,0.83043927,0.006428489,8.065458e-06,6.938986e-06,2002-02-12,2002
699,2.7687578e-05,0.00056750345,0.004525331,6.9105015e-05,0.072155334,0.055808045,0.86158496,0.0052009537,3.2815282e-05,2.8232094e-05,2002-02-13,2002
700,2.093725e-05,0.00042915723,0.002811855,5.2256975e-05,0.11771739,0.14067188,0.7338023,0.0044480525,2.4814804e-05,2.1349013e-05,2002-02-14,2002
701,1.4526751e-05,0.00029787136,0.16917862,3.6257105e-05,0.019973887,0.00067470816,0.8095728,0.00021928817,1.7217088e-05,1.4812442e-05,2002-02-15,2002
702,7.974884e-06,0.00016361238,0.9367274,1.9904395e-05,0.03710237,0.00038331936,0.025457492,0.000120386736,9.451823e-06,8.131722e-06,2002-02-26,2002
703,2.7557138e-05,0.07051434,0.6846741,6.877945e-05,0.004431731,0.073118255,0.16668846,0.00041598428,3.2660686e-05,2.8099092e-05,2002-03-01,2002
704,9.279323e-06,0.000190484,0.9663056,2.3160126e-05,0.0017012396,0.0004340295,0.031175686,0.00014007385,1.0997843e-05,9.461815e-06,2002-03-05,2002
705,8.074157e-06,0.21529424,0.3213226,2.015217e-05,0.28528666,0.02518801,0.15012573,0.0027367556,9.569482e-06,8.232948e-06,2002-03-07,2002
706,6.663706e-06,0.022804638,0.77302337,1.6631844e-05,0.009907725,0.020521441,0.1736043,0.000100594596,7.8978155e-06,6.7947576e-06,2002-03-12,2002
707,2.5296988e-05,0.21834019,0.7152523,6.3138374e-05,0.059888292,0.0011911923,0.0048019732,0.00038186845,2.9981959e-05,2.579449e-05,2002-03-14,2002
708,8.0850905e-06,0.00016575768,0.0011118054,2.0179457e-05,0.049409952,0.04962563,0.8995187,0.00012204842,9.582439e-06,8.244096e-06,2002-03-19,2002
709,9.042277e-06,0.00018545828,0.022557447,2.2568487e-05,0.038564805,0.24362852,0.6948757,0.0001364982,1.0716896e-05,9.220107e-06,2002-03-20,2002
710,1.1077668e-05,0.008036513,0.7795248,2.7648588e-05,0.0010740366,0.00053606584,0.20809789,0.0026675106,1.3129239e-05,1.1295528e-05,2002-03-20,2002
711,3.228334e-05,0.37002498,0.04197622,8.057551e-05,0.08971226,0.0014725643,0.49614257,0.00048733305,3.8262173e-05,3.291824e-05,2002-03-20,2002
712,1.02773365e-05,0.033655304,0.14532712,0.0033343616,0.48569408,0.07863398,0.16593124,0.087391004,1.2180687e-05,1.0479456e-05,2002-03-21,2002
713,1.2610686e-05,0.00025936487,0.099929884,3.1474825e-05,0.31635794,0.4748409,0.10834962,0.00019039787,1.494617e-05,1.2858694e-05,2002-03-21,2002
714,1.0149469e-05,0.06254336,0.10333168,2.5331909e-05,0.54285955,0.037708547,0.2533458,0.00015321294,1.2029138e-05,1.0349073e-05,2002-03-25,2002
715,5.072996e-06,0.030081546,0.08714764,1.2661616e-05,0.7238,0.00024079671,0.1517725,0.0069285464,6.012509e-06,5.1727643e-06,2002-03-26,2002
716,2.889911e-06,5.9267888e-05,0.08422577,7.212886e-06,0.027743582,0.08804215,0.7998691,4.363148e-05,3.4251188e-06,2.9467453e-06,2002-04-08,2002
717,3.8766984e-06,0.009434202,0.055757258,9.675794e-06,0.1320112,0.0487306,0.7539861,5.8523052e-05,4.594658e-06,3.9529396e-06,2002-04-12,2002
718,1.24044145e-05,0.007244726,0.47853842,3.0959993e-05,0.038267754,0.11264213,0.363049,0.00018727749,1.4701696e-05,1.2648366e-05,2002-04-14,2002
719,6.7596707e-06,0.005873309,0.35813898,1.6871361e-05,0.035098415,0.00032496735,0.60042375,0.00010204269,8.011553e-06,6.8926097e-06,2002-04-14,2002
720,1.7390443e-05,0.23118325,0.37119257,4.340455e-05,0.046558782,0.0008107364,0.34989297,0.00026252237,2.0611133e-05,1.7732453e-05,2002-04-17,2002
721,6.023995e-06,0.0001235966,0.002149659,1.50352e-05,0.03350056,0.39777935,0.5663216,9.093554e-05,7.1396316e-06,6.1424657e-06,2002-04-17,2002
722,1.6381253e-05,0.00033582438,0.8361291,4.0885723e-05,0.04921476,0.0007636867,0.11321589,0.000247337,1.941504e-05,1.6703414e-05,2002-04-17,2002
723,1.8337238e-05,0.36911297,0.21743396,4.576764e-05,0.14787866,0.0008790667,0.26431397,0.00027682428,2.173327e-05,1.8697867e-05,2002-04-19,2002
724,1.1782011e-05,0.00024150629,0.13321109,2.9406547e-05,0.0014418587,0.0005468852,0.86431366,0.00017785696,1.3964024e-05,1.2013722e-05,2002-04-22,2002
725,5.6525405e-06,0.000116038646,0.8735429,1.4108093e-05,0.023622874,0.00027234704,0.10232825,8.532963e-05,6.6993844e-06,5.763706e-06,2002-04-23,2002
726,2.125199e-05,0.00043645146,0.011317328,5.3042528e-05,0.40610203,0.09140982,0.4902924,0.0003208397,2.5187832e-05,2.166994e-05,2002-04-23,2002
727,7.630479e-06,0.00015642757,0.050499335,1.9044799e-05,0.085111886,0.19978762,0.664286,0.00011518459,9.043634e-06,7.7805435e-06,2002-04-25,2002
728,1.0899019e-05,0.00022338935,0.09393579,2.72027e-05,0.02098161,0.057899993,0.8267326,0.00016452491,1.2917503e-05,1.1113364e-05,2002-04-25,2002
729,7.941261e-06,0.00760374,0.92662495,1.9820476e-05,0.013180617,0.00038695367,0.047346663,0.0048118243,9.411973e-06,8.097438e-06,2002-04-29,2002
730,6.100234e-06,0.0087036425,0.6565776,1.52254825e-05,0.033794507,0.0002821931,0.29520628,0.0054010362,7.2299895e-06,6.220204e-06,2002-05-02,2002
731,8.547783e-06,0.0027336047,0.66108334,2.1334286e-05,0.0215674,0.0004315112,0.3140064,0.00012905497,1.0130822e-05,8.715889e-06,2002-05-06,2002
732,1.571832e-05,0.00032238816,0.7594447,3.9231127e-05,0.010822152,0.0007343963,0.21357736,0.015009392,1.8629335e-05,1.6027445e-05,2002-05-07,2002
733,5.558608e-06,0.00011405473,0.5839215,1.3873647e-05,0.15935332,0.0124556385,0.14635953,0.0977643,6.5880554e-06,5.6679264e-06,2002-05-07,2002
734,7.611506e-06,0.082972206,0.04718356,0.0012250929,0.684409,0.12541966,0.039167188,0.019598836,9.021148e-06,7.761198e-06,2002-05-08,2002
